"Through a combination of regularly scheduled technical systems audits of non-EPA laboratories processing state PM2.5 monitoring data and additional assessments of data quality, EPA has identified data quality issues that affect Florida, Illinois, most of Tennessee and parts of Kentucky. EPA has made a preliminary determination that this data should not be used for regulatory purposes. Until a final determination has been made, EPA has moved the data in the Air Quality System database for the PM2.5 sites in question from parameter code 88101 (PM2.5 at local conditions; used for regulatory data) to parameter code 88501 (PM2.5 raw data). This change will clarify to data users that data from these sites should not be compared to the PM2.5 National Ambient Air Quality Standards until EPA has made a final validity determination. This data is not included in the PM2.5 trends assessment or this summary table.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
Air Quality Trends by City 2000-2020,,,,,,,,,,,,,,,,,,,,,,,,,
"Note:  The values shown are the composite averages among the trend sites in each area.  Data from exceptional events are included.  These trends are based on sites having an adequate record of monitoring data during the trend period.  Based on data from AQS as of May 5, 2021.  ",,,,,,,,,,,,,,,,,,,,,,,,,
CBSA,Core Based Statistical Area,Pollutant,Trend Statistic,Number of Trends Sites,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
45780,,PM2.5,Weighted Annual Mean,2,15.6,15.6,14.9,14.4,13.3,15.8,12.6,14.5,12.1,11.1,11.3,10.7,10.0,9.6,10.4,9.9,8.4,8.2,8.3,7.9,7.6
45780,,PM2.5,98th Percentile,2,38.0,38.0,38.0,37.0,32.0,44.0,27.0,34.0,31.0,25.0,28.0,25.0,21.0,21.0,27.0,24.0,18.0,19.0,20.0,20.0,21.0
45860,"Torrington, CT",O3,4th Max,1,0.099,0.099,0.099,0.097,0.096,0.09399999999999999,0.085,0.08899999999999998,0.077,0.07000000000000002,0.072,0.07000000000000002,0.073,0.068,0.068,0.076,0.078,0.067,0.071,0.062,0.063
45900,"Traverse City, MI",O3,4th Max,1,0.08100000000000002,0.091,0.08599999999999998,0.08899999999999998,0.075,0.08599999999999998,0.08,0.08200000000000002,0.066,0.069,0.072,0.071,0.083,0.069,0.069,0.067,0.072,0.065,0.069,0.05700000000000001,0.068
45940,"Trenton, NJ",O3,4th Max,1,0.099,0.104,0.109,0.087,0.08200000000000002,0.08899999999999998,0.09,0.09399999999999999,0.079,0.071,0.08599999999999998,0.079,0.08,0.07000000000000002,0.071,0.073,0.074,0.069,0.076,0.066,0.07000000000000002
45940,,PM2.5,Weighted Annual Mean,1,14.7,14.9,13.7,13.5,12.5,13.0,12.5,12.0,11.1,9.3,9.5,10.3,8.8,9.1,8.7,8.2,7.3,7.5,7.1,7.7,7.7
45940,,PM2.5,98th Percentile,1,43.0,35.0,36.0,41.0,33.0,34.0,36.0,33.0,31.0,23.0,27.0,28.0,21.0,24.0,24.0,24.0,17.0,18.0,17.0,21.0,21.0
46020,"Truckee-Grass Valley, CA",O3,4th Max,1,0.1,0.095,0.099,0.101,0.09299999999999999,0.09299999999999999,0.096,0.08799999999999998,0.091,0.083,0.077,0.076,0.075,0.078,0.08100000000000002,0.084,0.08599999999999998,0.09,0.095,0.072,0.08
46060,"Tucson, AZ",CO,2nd Max,2,3.3,2.3,2.1,2.0,1.7,1.6,1.4,1.5,1.1,1.0,1.0,1.1,0.9,0.9,0.9,0.9,0.8,0.9,0.8,0.6,0.7
46060,,NO2,Annual Mean,2,17.0,16.0,17.0,17.0,16.0,15.0,15.0,13.0,12.0,11.0,11.0,12.0,12.0,10.0,10.0,9.0,8.0,8.0,8.0,7.0,7.0
46060,,NO2,98th Percentile,2,56.0,53.0,54.0,53.0,52.0,47.0,47.0,48.0,47.0,42.0,43.0,45.0,44.0,42.0,40.0,38.0,33.0,37.0,38.0,34.0,32.0
46060,,O3,4th Max,5,0.075,0.067,0.074,0.074,0.068,0.075,0.072,0.07000000000000002,0.07000000000000002,0.066,0.068,0.071,0.068,0.069,0.065,0.065,0.065,0.07000000000000002,0.069,0.065,0.071
46060,,PM10,2nd Max,4,58.3,82.8,54.0,69.5,46.8,43.0,68.0,57.3,73.8,54.8,36.5,60.3,53.8,68.0,70.8,38.0,40.5,49.3,58.0,37.8,55.3
46060,,PM2.5,Weighted Annual Mean,2,7.3,7.2,6.5,6.5,5.7,6.1,5.8,5.8,5.5,5.4,5.1,5.7,5.7,5.7,6.0,5.7,5.6,7.0,5.0,3.5,5.0
46060,,PM2.5,98th Percentile,2,12.0,18.0,18.0,13.0,11.0,11.0,12.0,13.0,12.0,11.0,11.0,13.0,11.0,14.0,16.0,15.0,15.0,17.0,11.0,8.0,13.0
46140,"Tulsa, OK",NO2,Annual Mean,1,11.0,11.0,11.0,10.0,5.0,11.0,11.0,10.0,9.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0
46140,,O3,4th Max,3,0.08,0.079,0.08100000000000002,0.083,0.071,0.078,0.08100000000000002,0.072,0.068,0.07000000000000002,0.07000000000000002,0.08200000000000002,0.083,0.07000000000000002,0.063,0.065,0.063,0.064,0.07000000000000002,0.064,0.05899999999999998
46140,,PM2.5,Weighted Annual Mean,1,12.4,12.4,11.8,11.9,10.6,12.2,10.4,12.2,11.4,10.7,10.7,11.2,9.7,9.3,9.0,8.0,9.0,9.3,10.5,8.7,8.1
46140,,PM2.5,98th Percentile,1,30.0,30.0,32.0,27.0,27.0,31.0,23.0,27.0,23.0,23.0,22.0,24.0,20.0,21.0,21.0,17.0,23.0,21.0,27.0,22.0,19.0
46140,,SO2,99th Percentile,2,80.0,88.0,64.0,70.0,109.0,71.0,62.0,58.0,65.0,46.0,48.0,51.0,40.0,31.0,11.0,10.0,15.0,14.0,7.0,7.0,7.0
46180,"Tupelo, MS",O3,4th Max,1,0.084,0.08100000000000002,0.08,0.076,0.069,0.076,0.076,0.073,0.068,0.063,0.068,0.064,0.067,0.061,0.05899999999999998,0.05800000000000002,0.061,0.055,0.06,0.061,0.052
46220,"Tuscaloosa, AL",O3,4th Max,1,0.08100000000000002,0.08100000000000002,0.083,0.07000000000000002,0.068,0.074,0.077,0.08,0.068,0.055,0.06,0.06,0.05800000000000002,0.05899999999999998,0.05700000000000001,0.062,0.061,0.05800000000000002,0.063,0.06,0.052
46340,"Tyler, TX",NO2,Annual Mean,1,6.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
46340,,NO2,98th Percentile,1,30.0,30.0,26.0,26.0,25.0,26.0,24.0,26.0,19.0,19.0,26.0,23.0,19.0,17.0,14.0,15.0,17.0,15.0,12.0,14.0,12.0
46340,,O3,4th Max,1,0.087,0.08200000000000002,0.084,0.079,0.08100000000000002,0.083,0.08200000000000002,0.077,0.072,0.075,0.072,0.078,0.076,0.071,0.066,0.066,0.063,0.063,0.069,0.067,0.06
46380,"Ukiah, CA",O3,4th Max,1,0.053000000000000005,0.052,0.06,0.06,0.055,0.05700000000000001,0.06,0.053000000000000005,0.061,0.053000000000000005,0.04699999999999999,0.04299999999999999,0.05700000000000001,0.055,0.052,0.053000000000000005,0.048,0.05700000000000001,0.053000000000000005,0.051,0.05899999999999998
46380,,PM2.5,Weighted Annual Mean,1,7.2,8.0,9.1,7.4,7.0,6.2,6.8,4.7,7.9,11.6,6.5,7.6,4.9,5.2,5.5,8.6,6.4,9.4,11.3,6.0,10.3
46380,,PM2.5,98th Percentile,1,19.0,27.0,40.0,15.0,14.0,15.0,17.0,13.0,31.0,20.0,14.0,15.0,15.0,15.0,14.0,22.0,16.0,34.0,60.0,15.0,62.0
46520,"Urban Honolulu, HI",CO,2nd Max,2,1.4,1.5,1.6,1.1,1.0,1.1,0.9,0.8,0.9,1.1,0.8,0.9,0.9,1.1,1.2,1.3,1.2,1.0,1.6,0.6,0.5
46520,,NO2,Annual Mean,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
46520,,NO2,98th Percentile,1,26.0,26.0,26.0,26.0,23.0,24.0,24.0,26.0,26.0,26.0,24.0,22.0,19.0,23.0,24.0,24.0,29.0,33.0,27.0,28.0,26.0
46520,,O3,4th Max,1,0.04399999999999999,0.042,0.04299999999999999,0.038,0.046,0.042,0.04,0.033,0.04100000000000001,0.048,0.046,0.046,0.04299999999999999,0.04699999999999999,0.054,0.048,0.04699999999999999,0.046,0.046,0.053000000000000005,0.04399999999999999
46520,,PM10,2nd Max,2,92.5,66.5,53.0,48.0,65.0,63.5,43.5,37.0,43.0,39.5,57.5,40.5,30.5,32.0,32.5,35.5,34.0,33.5,28.5,28.0,22.5
46520,,PM2.5,Weighted Annual Mean,4,4.6,4.5,4.4,4.5,4.0,4.2,4.1,4.0,5.0,5.5,5.8,6.0,6.1,4.9,4.2,4.6,3.2,3.7,3.2,3.0,3.4
46520,,PM2.5,98th Percentile,4,11.0,10.0,9.0,10.0,8.0,10.0,9.0,8.0,15.0,12.0,14.0,13.0,14.0,12.0,10.0,12.0,11.0,11.0,8.0,6.0,7.0
46520,,SO2,99th Percentile,2,10.0,9.0,10.0,12.0,15.0,19.0,11.0,14.0,14.0,12.0,16.0,7.0,12.0,8.0,8.0,12.0,8.0,6.0,5.0,5.0,3.0
46540,"Utica-Rome, NY",O3,4th Max,1,0.067,0.076,0.079,0.075,0.064,0.068,0.067,0.075,0.069,0.067,0.065,0.06,0.065,0.061,0.05700000000000001,0.061,0.071,0.05700000000000001,0.064,0.048,0.048
46660,"Valdosta, GA",PM2.5,Weighted Annual Mean,1,15.6,13.7,11.8,11.9,12.0,12.1,12.8,11.2,9.7,9.8,10.8,9.7,8.6,8.5,9.0,7.9,7.3,8.2,6.9,7.6,8.0
46660,,PM2.5,98th Percentile,1,32.0,33.0,33.0,30.0,27.0,24.0,26.0,23.0,20.0,25.0,25.0,20.0,14.0,19.0,17.0,15.0,17.0,21.0,17.0,15.0,19.0
46700,"Vallejo-Fairfield, CA",CO,2nd Max,1,5.0,4.1,3.7,2.9,3.1,3.0,2.7,2.6,2.0,2.2,1.9,2.4,2.1,2.0,2.0,1.8,1.8,1.9,2.1,1.5,1.7
46700,,NO2,Annual Mean,1,13.0,13.0,13.0,12.0,12.0,11.0,12.0,11.0,10.0,10.0,9.0,10.0,9.0,10.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0
46700,,NO2,98th Percentile,1,46.0,45.0,45.0,44.0,43.0,43.0,43.0,43.0,45.0,39.0,39.0,43.0,41.0,43.0,43.0,38.0,36.0,42.0,41.0,41.0,42.0
46700,,O3,4th Max,2,0.063,0.069,0.068,0.071,0.067,0.05600000000000001,0.067,0.05800000000000002,0.068,0.067,0.065,0.065,0.062,0.05800000000000002,0.064,0.066,0.063,0.06,0.053000000000000005,0.05899999999999998,0.063
46700,,PM10,2nd Max,1,44.0,70.0,43.0,27.0,40.0,32.0,46.0,28.0,39.0,25.0,32.0,25.0,25.0,30.0,25.0,30.0,23.0,51.0,105.0,35.0,35.0
46700,,PM2.5,Weighted Annual Mean,1,11.6,12.5,14.0,9.4,11.1,9.7,9.8,9.8,9.9,9.7,7.7,9.8,9.0,9.9,9.9,9.6,7.4,11.6,13.3,8.6,12.0
46700,,PM2.5,98th Percentile,1,60.0,78.0,71.0,27.0,39.0,41.0,41.0,40.0,41.0,37.0,26.0,31.0,21.0,33.0,24.0,31.0,19.0,42.0,83.0,19.0,52.0
46700,,SO2,99th Percentile,1,12.0,12.0,11.0,10.0,13.0,10.0,11.0,9.0,8.0,7.0,7.0,5.0,4.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0
47020,"Victoria, TX",O3,4th Max,1,0.079,0.073,0.078,0.084,0.075,0.071,0.071,0.066,0.062,0.068,0.069,0.074,0.066,0.062,0.062,0.07000000000000002,0.064,0.063,0.066,0.062,0.06
47220,"Vineland-Bridgeton, NJ",O3,4th Max,1,0.09399999999999999,0.101,0.101,0.085,0.083,0.085,0.083,0.083,0.079,0.072,0.077,0.066,0.084,0.061,0.067,0.068,0.069,0.063,0.063,0.068,0.06
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",O3,4th Max,2,0.083,0.08,0.095,0.08100000000000002,0.075,0.078,0.074,0.077,0.078,0.065,0.074,0.075,0.069,0.065,0.061,0.061,0.062,0.05899999999999998,0.061,0.05899999999999998,0.053000000000000005
47260,,PM10,2nd Max,1,39.0,34.0,38.0,31.0,33.0,37.0,39.0,36.0,69.0,35.0,37.0,58.0,32.0,21.0,23.0,24.0,22.0,20.0,20.0,20.0,20.0
47260,,PM2.5,Weighted Annual Mean,2,13.5,13.2,12.5,12.8,12.6,13.0,12.5,11.3,12.7,9.3,10.0,10.1,8.2,7.6,8.0,7.8,6.6,6.9,6.6,6.9,6.1
47260,,PM2.5,98th Percentile,2,29.0,30.0,35.0,32.0,28.0,30.0,32.0,28.0,49.0,19.0,23.0,32.0,22.0,17.0,18.0,18.0,14.0,13.0,14.0,17.0,14.0
47300,"Visalia-Porterville, CA",NO2,Annual Mean,1,18.0,18.0,19.0,18.0,16.0,16.0,14.0,15.0,14.0,15.0,13.0,12.0,12.0,13.0,10.0,10.0,9.0,11.0,11.0,10.0,9.0
47300,,NO2,98th Percentile,1,66.0,66.0,81.0,74.0,62.0,60.0,57.0,59.0,68.0,57.0,56.0,50.0,53.0,53.0,54.0,46.0,51.0,56.0,53.0,55.0,48.0
47300,,O3,4th Max,3,0.098,0.1,0.10600000000000002,0.102,0.09399999999999999,0.1,0.098,0.092,0.10600000000000002,0.09,0.08899999999999998,0.085,0.09,0.084,0.084,0.08599999999999998,0.085,0.087,0.08899999999999998,0.078,0.08799999999999998
47300,,PM2.5,Weighted Annual Mean,1,23.9,22.5,23.2,18.2,17.0,18.8,18.8,20.4,19.8,16.0,13.6,16.1,14.8,18.9,17.9,16.1,14.7,16.3,17.3,12.9,19.6
47300,,PM2.5,98th Percentile,1,103.0,96.0,70.0,47.0,54.0,65.0,50.0,60.0,62.0,54.0,36.0,51.0,54.0,63.0,75.0,46.0,41.0,75.0,63.0,46.0,83.0
47500,"Walterboro, SC",O3,4th Max,1,0.08,0.078,0.085,0.069,0.071,0.072,0.078,0.072,0.07000000000000002,0.06,0.069,0.063,0.05700000000000001,0.05,0.05899999999999998,0.054,0.05700000000000001,0.05600000000000001,0.05600000000000001,0.05600000000000001,0.05600000000000001
47580,"Warner Robins, GA",PM2.5,Weighted Annual Mean,1,12.4,12.4,12.4,13.0,14.4,13.9,14.5,15.4,11.7,10.4,12.2,11.4,9.5,8.7,9.4,8.6,7.9,8.3,8.8,9.5,8.9
47580,,PM2.5,98th Percentile,1,27.0,27.0,27.0,26.0,34.0,28.0,26.0,43.0,27.0,24.0,26.0,23.0,19.0,18.0,20.0,18.0,19.0,16.0,20.0,19.0,21.0
47620,"Warren, PA",SO2,99th Percentile,1,207.0,241.0,306.0,262.0,190.0,254.0,235.0,153.0,146.0,113.0,109.0,94.0,109.0,123.0,118.0,114.0,73.0,32.0,30.0,31.0,47.0
47780,"Washington, IN",SO2,99th Percentile,1,120.0,119.0,119.0,107.0,131.0,91.0,135.0,112.0,122.0,138.0,115.0,100.0,78.0,150.0,107.0,93.0,22.0,16.0,13.0,12.0,11.0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",CO,2nd Max,1,2.7,2.7,2.6,2.5,2.2,1.6,2.3,1.5,1.1,1.3,1.7,1.4,1.4,1.0,1.1,1.7,1.6,1.2,1.2,1.3,1.0
47900,,NO2,Annual Mean,5,17.0,19.0,19.0,20.0,18.0,17.0,15.0,13.0,12.0,12.0,12.0,11.0,11.0,9.0,9.0,10.0,10.0,8.0,8.0,9.0,7.0
47900,,NO2,98th Percentile,4,56.0,57.0,55.0,58.0,55.0,53.0,49.0,48.0,45.0,44.0,46.0,41.0,39.0,40.0,40.0,41.0,39.0,36.0,36.0,38.0,34.0
47900,,O3,4th Max,12,0.083,0.09299999999999999,0.098,0.085,0.08,0.083,0.087,0.084,0.078,0.067,0.08100000000000002,0.079,0.078,0.066,0.065,0.068,0.069,0.065,0.066,0.063,0.05800000000000002
47900,,PM2.5,Weighted Annual Mean,5,14.5,14.4,14.0,13.3,13.9,14.3,12.4,12.8,11.4,9.8,10.4,9.9,9.4,8.6,8.8,9.0,7.2,7.6,7.7,7.3,6.3
47900,,PM2.5,98th Percentile,5,37.0,38.0,37.0,35.0,34.0,35.0,32.0,30.0,28.0,23.0,24.0,23.0,22.0,21.0,19.0,21.0,17.0,16.0,17.0,19.0,17.0
47940,"Waterloo-Cedar Falls, IA",O3,4th Max,1,0.078,0.069,0.069,0.07000000000000002,0.063,0.07000000000000002,0.064,0.071,0.065,0.06,0.063,0.066,0.068,0.06,0.061,0.05899999999999998,0.062,0.05899999999999998,0.068,0.05700000000000001,0.06
48060,"Watertown-Fort Drum, NY",O3,4th Max,1,0.072,0.102,0.1,0.08899999999999998,0.071,0.083,0.072,0.083,0.071,0.068,0.077,0.069,0.077,0.066,0.05899999999999998,0.065,0.067,0.066,0.068,0.05600000000000001,0.06
48140,"Wausau, WI",O3,4th Max,1,0.073,0.072,0.073,0.074,0.065,0.075,0.066,0.072,0.064,0.06,0.06,0.065,0.069,0.063,0.064,0.063,0.068,0.06,0.065,0.05899999999999998,0.055
48260,"Weirton-Steubenville, WV-OH",PM10,2nd Max,3,66.3,76.7,77.0,96.0,96.7,78.3,72.7,72.0,54.0,45.7,54.3,45.3,44.0,39.7,40.3,41.7,38.3,34.0,33.3,36.0,29.7
48260,,PM2.5,Weighted Annual Mean,2,16.4,16.9,16.0,16.5,15.9,17.3,14.9,16.4,14.2,12.0,13.8,12.3,10.9,10.6,10.8,10.8,8.9,9.1,8.7,9.5,8.0
48260,,PM2.5,98th Percentile,2,40.0,45.0,48.0,40.0,48.0,42.0,35.0,45.0,37.0,25.0,31.0,27.0,22.0,27.0,23.0,25.0,20.0,20.0,20.0,19.0,17.0
48260,,SO2,99th Percentile,6,176.0,175.0,138.0,173.0,145.0,146.0,142.0,143.0,150.0,109.0,92.0,82.0,61.0,38.0,34.0,33.0,38.0,21.0,27.0,32.0,28.0
48540,"Wheeling, WV-OH",PM2.5,Weighted Annual Mean,1,16.4,16.0,15.6,15.4,14.4,16.2,14.5,15.0,13.1,12.2,14.1,12.6,11.8,10.4,11.1,10.6,9.0,9.3,9.0,9.2,7.6
48540,,PM2.5,98th Percentile,1,34.0,39.0,40.0,33.0,35.0,32.0,35.0,38.0,29.0,26.0,34.0,29.0,24.0,23.0,22.0,24.0,22.0,21.0,20.0,22.0,16.0
48540,,SO2,99th Percentile,1,177.0,191.0,137.0,154.0,175.0,157.0,147.0,161.0,113.0,61.0,101.0,79.0,55.0,49.0,43.0,38.0,8.0,7.0,9.0,9.0,9.0
48580,"Whitewater-Elkhorn, WI",O3,4th Max,1,0.076,0.08799999999999998,0.084,0.08100000000000002,0.069,0.083,0.072,0.075,0.064,0.069,0.065,0.069,0.077,0.067,0.073,0.067,0.072,0.065,0.07000000000000002,0.07000000000000002,0.07000000000000002
48620,"Wichita, KS",NO2,Annual Mean,2,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,9.0,8.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
48620,,O3,4th Max,2,0.08100000000000002,0.083,0.079,0.079,0.06,0.076,0.077,0.065,0.068,0.073,0.075,0.079,0.08100000000000002,0.071,0.068,0.065,0.062,0.064,0.064,0.062,0.05899999999999998
48620,,PM10,2nd Max,2,78.0,68.0,63.5,47.0,45.5,49.5,74.5,54.5,61.0,53.0,52.0,70.0,89.5,70.0,102.5,57.5,70.5,63.0,71.5,45.5,67.5
48620,,PM2.5,Weighted Annual Mean,3,11.3,11.0,10.5,10.8,10.3,11.1,8.4,10.2,9.3,8.8,8.6,9.3,8.7,8.7,9.1,7.8,7.0,7.2,7.4,7.3,8.0
48620,,PM2.5,98th Percentile,3,25.0,24.0,28.0,24.0,24.0,30.0,19.0,25.0,22.0,19.0,20.0,27.0,18.0,20.0,28.0,23.0,17.0,16.0,18.0,18.0,20.0
48620,,SO2,99th Percentile,1,20.0,20.0,18.0,17.0,15.0,18.0,4.0,4.0,5.0,4.0,12.0,10.0,8.0,6.0,7.0,5.0,3.0,5.0,4.0,3.0,3.0
48700,"Williamsport, PA",O3,4th Max,1,0.091,0.091,0.091,0.083,0.074,0.08200000000000002,0.073,0.077,0.08200000000000002,0.064,0.073,0.063,0.071,0.065,0.062,0.065,0.065,0.062,0.063,0.05600000000000001,0.05800000000000002
48780,"Williston, ND",SO2,99th Percentile,1,59.0,69.0,89.0,63.0,82.0,105.0,87.0,68.0,50.0,65.0,77.0,68.0,161.0,264.0,180.0,74.0,46.0,67.0,63.0,70.0,6.0
48900,"Wilmington, NC",O3,4th Max,1,0.08,0.078,0.08,0.076,0.07000000000000002,0.075,0.072,0.071,0.066,0.06,0.062,0.064,0.064,0.064,0.063,0.05700000000000001,0.06,0.05700000000000001,0.062,0.05899999999999998,0.054
48940,"Wilmington, OH",O3,4th Max,1,0.097,0.09299999999999999,0.099,0.096,0.078,0.083,0.08100000000000002,0.08200000000000002,0.076,0.07000000000000002,0.076,0.084,0.08599999999999998,0.064,0.07000000000000002,0.07000000000000002,0.071,0.07000000000000002,0.067,0.065,0.062
49020,"Winchester, VA-WV",O3,4th Max,1,0.079,0.08599999999999998,0.091,0.079,0.066,0.075,0.074,0.072,0.073,0.062,0.071,0.067,0.07000000000000002,0.06,0.05899999999999998,0.061,0.065,0.061,0.05899999999999998,0.055,0.052
49020,,PM10,2nd Max,1,43.0,41.0,50.0,33.0,39.0,37.0,38.0,45.0,36.0,28.0,32.0,28.0,28.0,19.0,17.0,23.0,24.0,20.0,20.0,25.0,18.0
49180,"Winston-Salem, NC",NO2,Annual Mean,1,16.0,16.0,14.0,15.0,13.0,10.0,10.0,11.0,11.0,10.0,9.0,8.0,9.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0
49180,,O3,4th Max,2,0.09,0.09399999999999999,0.096,0.084,0.077,0.077,0.08200000000000002,0.083,0.08,0.067,0.08,0.075,0.077,0.065,0.066,0.068,0.068,0.066,0.065,0.064,0.06
49180,,PM10,2nd Max,1,56.0,58.0,48.0,52.0,49.0,48.0,44.0,44.0,36.0,31.0,35.0,30.0,30.0,26.0,28.0,44.0,33.0,23.0,30.0,33.0,60.0
49180,,PM2.5,Weighted Annual Mean,2,17.4,16.1,15.0,14.5,15.0,14.9,14.7,14.1,12.9,10.1,11.4,10.2,9.6,8.8,9.6,9.2,8.0,7.7,8.5,8.5,8.0
49180,,PM2.5,98th Percentile,2,37.0,37.0,33.0,34.0,30.0,33.0,31.0,30.0,25.0,21.0,23.0,20.0,19.0,19.0,20.0,19.0,17.0,17.0,18.0,18.0,19.0
49180,,SO2,99th Percentile,1,67.0,73.0,107.0,71.0,98.0,88.0,77.0,67.0,27.0,18.0,15.0,9.0,11.0,5.0,13.0,9.0,6.0,4.0,5.0,5.0,3.0
49340,"Worcester, MA-CT",O3,4th Max,1,0.076,0.08799999999999998,0.091,0.08,0.074,0.085,0.077,0.08899999999999998,0.08100000000000002,0.077,0.07000000000000002,0.065,0.07000000000000002,0.07000000000000002,0.065,0.063,0.066,0.068,0.065,0.06,0.063
49420,"Yakima, WA",PM2.5,Weighted Annual Mean,1,10.5,10.5,10.2,10.2,10.9,10.5,10.1,9.7,9.9,9.5,8.5,8.5,9.8,9.5,8.1,9.6,8.6,10.3,10.5,9.2,12.3
49420,,PM2.5,98th Percentile,1,38.0,38.0,35.0,35.0,44.0,41.0,38.0,35.0,37.0,39.0,35.0,36.0,31.0,38.0,29.0,32.0,31.0,52.0,48.0,32.0,105.0
49620,"York-Hanover, PA",NO2,Annual Mean,1,18.0,20.0,17.0,17.0,16.0,18.0,16.0,15.0,14.0,13.0,13.0,13.0,12.0,10.0,11.0,10.0,10.0,8.0,6.0,7.0,7.0
49620,,NO2,98th Percentile,1,65.0,66.0,63.0,56.0,54.0,63.0,56.0,53.0,48.0,48.0,53.0,49.0,44.0,39.0,45.0,52.0,47.0,42.0,41.0,40.0,39.0
49620,,O3,4th Max,1,0.09,0.087,0.101,0.08100000000000002,0.077,0.08899999999999998,0.077,0.084,0.08100000000000002,0.068,0.073,0.074,0.076,0.068,0.063,0.068,0.069,0.062,0.065,0.062,0.05600000000000001
49620,,PM2.5,Weighted Annual Mean,1,16.7,16.7,17.8,17.4,16.4,18.0,14.4,15.8,13.6,11.7,11.3,11.6,12.0,10.2,9.8,10.3,9.5,9.0,9.5,8.8,9.3
49620,,PM2.5,98th Percentile,1,41.0,41.0,53.0,47.0,36.0,39.0,35.0,37.0,32.0,27.0,30.0,28.0,28.0,31.0,25.0,27.0,21.0,22.0,20.0,20.0,26.0
49620,,SO2,99th Percentile,1,78.0,48.0,58.0,52.0,108.0,112.0,93.0,107.0,96.0,89.0,27.0,34.0,19.0,23.0,26.0,30.0,18.0,10.0,8.0,8.0,6.0
49660,"Youngstown-Warren-Boardman, OH-PA",O3,4th Max,3,0.087,0.09399999999999999,0.1,0.08799999999999998,0.077,0.08599999999999998,0.079,0.08200000000000002,0.075,0.068,0.074,0.075,0.08200000000000002,0.067,0.067,0.068,0.065,0.063,0.068,0.065,0.063
49660,,PM10,2nd Max,3,50.0,56.3,49.7,49.0,42.7,53.7,41.0,45.7,42.0,37.0,44.3,32.3,33.3,31.0,26.0,34.0,31.3,25.7,29.5,31.3,31.3
49660,,PM2.5,Weighted Annual Mean,2,15.5,15.7,14.4,14.1,13.8,15.3,12.4,13.7,12.4,10.8,11.7,10.4,10.8,10.3,9.8,10.2,8.1,9.9,7.9,7.7,7.4
49660,,PM2.5,98th Percentile,2,39.0,44.0,37.0,33.0,34.0,40.0,30.0,35.0,31.0,25.0,30.0,25.0,23.0,23.0,22.0,25.0,18.0,20.0,19.0,19.0,18.0
49660,,SO2,99th Percentile,1,89.0,97.0,59.0,75.0,55.0,71.0,60.0,58.0,60.0,54.0,48.0,40.0,43.0,27.0,44.0,32.0,13.0,4.0,5.0,5.0,6.0
49700,"Yuba City, CA",NO2,Annual Mean,1,13.0,14.0,15.0,14.0,12.0,12.0,12.0,12.0,12.0,9.0,8.0,8.0,10.0,10.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0
49700,,NO2,98th Percentile,1,62.0,62.0,62.0,62.0,52.0,51.0,53.0,47.0,54.0,47.0,45.0,44.0,46.0,52.0,44.0,39.0,40.0,42.0,41.0,40.0,38.0
49700,,O3,4th Max,2,0.08100000000000002,0.077,0.09,0.085,0.076,0.075,0.083,0.075,0.078,0.069,0.067,0.07000000000000002,0.073,0.066,0.072,0.068,0.072,0.074,0.073,0.063,0.075
49700,,PM2.5,Weighted Annual Mean,1,10.6,11.9,13.1,9.5,10.0,9.5,11.3,8.2,10.7,7.9,5.9,8.0,6.9,8.2,9.4,9.6,8.1,9.3,10.3,8.4,16.4
49700,,PM2.5,98th Percentile,1,38.0,54.0,34.0,29.0,38.0,42.0,41.0,34.0,65.0,28.0,17.0,37.0,24.0,25.0,25.0,31.0,22.0,32.0,37.0,27.0,91.0
,,,,,,,,,,,,,,,,,,,,,,,,,
CO  2nd Max  -  Second maximum non-overlapping 8-hour concentration (ppm),,,,,,,,,,,,,,,,,,,,,,,,,
